ny_date,ist_time,side,r
2017-12-28,2017-12-28 10:30:00+05:30,1,3.0
2017-12-29,2017-12-29 19:30:00+05:30,1,3.0
2018-01-02,2018-01-02 13:30:00+05:30,1,3.0
2018-02-19,2018-02-20 07:30:00+05:30,-1,3.0
2018-02-25,2018-02-26 07:30:00+05:30,1,-1.0
2018-03-01,2018-03-01 14:30:00+05:30,-1,-1.0
2018-03-06,2018-03-06 19:30:00+05:30,1,-1.0
2018-03-08,2018-03-09 06:30:00+05:30,-1,-1.0
2018-03-13,2018-03-14 07:30:00+05:30,1,-1.0
2018-03-15,2018-03-15 23:30:00+05:30,-1,-1.0
2018-03-16,2018-03-16 18:30:00+05:30,-1,-1.0
2018-03-21,2018-03-21 18:30:00+05:30,1,3.0
2018-04-02,2018-04-02 20:30:00+05:30,1,-1.0
2018-04-25,2018-04-25 17:30:00+05:30,-1,-1.0
2018-04-26,2018-04-26 20:30:00+05:30,-1,-1.0
2018-04-30,2018-04-30 17:30:00+05:30,-1,-1.0
2018-05-08,2018-05-08 19:30:00+05:30,-1,-1.0
2018-05-14,2018-05-14 23:30:00+05:30,-1,3.0
2018-05-15,2018-05-15 18:30:00+05:30,-1,3.0
2018-05-21,2018-05-21 12:30:00+05:30,-1,-1.0
2018-05-23,2018-05-23 15:30:00+05:30,1,-1.0
2018-06-14,2018-06-14 12:30:00+05:30,1,-1.0
2018-06-24,2018-06-25 04:30:00+05:30,1,-1.0
2018-07-02,2018-07-02 22:30:00+05:30,-1,-1.0
2018-07-09,2018-07-09 11:30:00+05:30,1,-1.0
2018-07-10,2018-07-10 14:30:00+05:30,-1,-1.0
2018-07-13,2018-07-13 14:30:00+05:30,-1,-1.0
2018-09-19,2018-09-19 18:30:00+05:30,1,-1.0
2018-09-19,2018-09-20 08:30:00+05:30,1,-1.0
2018-09-20,2018-09-20 18:30:00+05:30,1,-1.0
2018-09-20,2018-09-21 06:30:00+05:30,1,-1.0
2018-09-21,2018-09-21 18:30:00+05:30,-1,-1.0
2018-09-26,2018-09-26 18:30:00+05:30,-1,-1.0
2018-10-10,2018-10-11 03:30:00+05:30,1,3.0
2018-10-23,2018-10-23 13:30:00+05:30,1,-1.0
2018-11-13,2018-11-13 15:30:00+05:30,-1,-1.0
2018-11-20,2018-11-20 19:30:00+05:30,1,-1.0
2018-11-27,2018-11-27 21:30:00+05:30,-1,-1.0
